year,region_id,voltage_kv,scheme_code,evidence_grade,action_mode,status,status_reason,capacity_base_mva,positive_peak_base_mw,clr_model_base,clr_official_reference,expansion_delta_mva,storage_modules,expansion_capex_wanyuan,storage_capex_wanyuan,capex_wanyuan,eac_wanyuan_per_year,clr_after,a_expansion_limit_mva,strict_stock_R_le_2_status,selected_candidate_ids,asset_scope_id,quality_notes,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
2025,QX-00004,35,SCHEME_B,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,BDZ-00262:,250.0,106.61,2.344995779007598,2.34,,,,,,,,0.0,infeasible_due_to_inherited_stock,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00004,35,SCHEME_B,EVIDENCE_C,ACTION_STORAGE_ONLY,infeasible,BDZ-00287:storage_required_but_no_available_connection_bay,250.0,106.61,2.344995779007598,2.34,,,,,,,,0.0,infeasible_due_to_inherited_stock,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00004,35,SCHEME_C0,EVIDENCE_C,ACTION_NONE,noncompliant,BDZ-00262:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00263:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00265:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00287:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00309:empirical_central:storage_power_insufficient_for_reverse_limit,250.0,106.61,2.344995779007598,2.34,0.0,0.0,0.0,,0.0,0.0,2.344995779007598,0.0,infeasible_due_to_inherited_stock,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00005,35,SCHEME_A,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,infeasible,BDZ-00255:storage_required_but_no_available_connection_bay,275.0,147.65,1.86251269895022,1.86,,,,,,,,20.30000000000001,stock_within_2.0,[],operating_2025,"2025 transformer-hour map is not source-owner approved; reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00005,35,SCHEME_A,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,BDZ-00246:,275.0,147.65,1.86251269895022,1.86,,,,,,,,20.30000000000001,stock_within_2.0,[],operating_2025,"2025 transformer-hour map is not source-owner approved; reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00005,35,SCHEME_A,EVIDENCE_C,ACTION_STORAGE_ONLY,infeasible,BDZ-00255:storage_required_but_no_available_connection_bay,275.0,147.65,1.86251269895022,1.86,,,,,,,,20.30000000000001,stock_within_2.0,[],operating_2025,"2025 transformer-hour map is not source-owner approved; reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00005,35,SCHEME_B,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,infeasible,BDZ-00255:storage_required_but_no_available_connection_bay,275.0,147.65,1.86251269895022,1.86,,,,,,,,20.30000000000001,stock_within_2.0,[],operating_2025,"2025 transformer-hour map is not source-owner approved; reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00005,35,SCHEME_B,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,BDZ-00246:,275.0,147.65,1.86251269895022,1.86,,,,,,,,20.30000000000001,stock_within_2.0,[],operating_2025,"2025 transformer-hour map is not source-owner approved; reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00005,35,SCHEME_B,EVIDENCE_C,ACTION_STORAGE_ONLY,infeasible,BDZ-00255:storage_required_but_no_available_connection_bay,275.0,147.65,1.86251269895022,1.86,,,,,,,,20.30000000000001,stock_within_2.0,[],operating_2025,"2025 transformer-hour map is not source-owner approved; reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00005,35,SCHEME_C0,EVIDENCE_C,ACTION_NONE,noncompliant,BDZ-00247:missing_three_scenarios;BDZ-00246:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00255:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00290:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00314:empirical_central:storage_power_insufficient_for_reverse_limit,275.0,147.65,1.86251269895022,1.86,0.0,0.0,0.0,,0.0,0.0,1.86251269895022,20.30000000000001,stock_within_2.0,[],operating_2025,"2025 transformer-hour map is not source-owner approved; reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00007,35,SCHEME_A,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,infeasible,no_station_option_input,36.0,14.68,2.452316076294278,2.45,,,,,,,,0.0,infeasible_due_to_inherited_stock,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00007,35,SCHEME_A,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,no_station_option_input,36.0,14.68,2.452316076294278,2.45,,,,,,,,0.0,infeasible_due_to_inherited_stock,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00007,35,SCHEME_A,EVIDENCE_C,ACTION_STORAGE_ONLY,infeasible,no_station_option_input,36.0,14.68,2.452316076294278,2.45,,,,,,,,0.0,infeasible_due_to_inherited_stock,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00007,35,SCHEME_B,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,infeasible,no_station_option_input,36.0,14.68,2.452316076294278,2.45,,,,,,,,0.0,infeasible_due_to_inherited_stock,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00007,35,SCHEME_B,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,no_station_option_input,36.0,14.68,2.452316076294278,2.45,,,,,,,,0.0,infeasible_due_to_inherited_stock,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00007,35,SCHEME_B,EVIDENCE_C,ACTION_STORAGE_ONLY,infeasible,no_station_option_input,36.0,14.68,2.452316076294278,2.45,,,,,,,,0.0,infeasible_due_to_inherited_stock,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00007,35,SCHEME_C0,EVIDENCE_C,ACTION_NONE,noncompliant,BDZ-00271:missing_three_scenarios,36.0,14.68,2.452316076294278,2.45,0.0,0.0,0.0,,0.0,0.0,2.452316076294278,0.0,infeasible_due_to_inherited_stock,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00008,35,SCHEME_A,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,infeasible,BDZ-00293:storage_required_but_no_available_connection_bay,164.3,82.31,1.9961122585348074,2.0,,,,,,,,0.3199999999999932,stock_within_2.0,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00008,35,SCHEME_A,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,BDZ-00293:,164.3,82.31,1.9961122585348074,2.0,,,,,,,,0.3199999999999932,stock_within_2.0,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00008,35,SCHEME_A,EVIDENCE_C,ACTION_STORAGE_ONLY,infeasible,BDZ-00293:storage_required_but_no_available_connection_bay,164.3,82.31,1.9961122585348074,2.0,,,,,,,,0.3199999999999932,stock_within_2.0,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00008,35,SCHEME_B,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,infeasible,BDZ-00293:storage_required_but_no_available_connection_bay,164.3,82.31,1.9961122585348074,2.0,,,,,,,,0.3199999999999932,stock_within_2.0,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00008,35,SCHEME_B,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,BDZ-00293:,164.3,82.31,1.9961122585348074,2.0,,,,,,,,0.3199999999999932,stock_within_2.0,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00008,35,SCHEME_B,EVIDENCE_C,ACTION_STORAGE_ONLY,infeasible,BDZ-00293:storage_required_but_no_available_connection_bay,164.3,82.31,1.9961122585348074,2.0,,,,,,,,0.3199999999999932,stock_within_2.0,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
2025,QX-00008,35,SCHEME_C0,EVIDENCE_C,ACTION_NONE,noncompliant,BDZ-00293:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00301:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00320:empirical_central:storage_power_insufficient_for_reverse_limit,164.3,82.31,1.9961122585348074,2.0,0.0,0.0,0.0,,0.0,0.0,1.9961122585348074,0.3199999999999932,stock_within_2.0,[],operating_2025,"reverse static extrema are bounds, not synchronous county peaks; 2026 PV is context only",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2025_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,95f9687fc4c7204b71577c70693719d2ab1d3cf84ed1a5853673723e641d0497
